gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,sentiment_label,sentiment_confidence,num_services,is_new_customer,avg_monthly_charge,churn_probability,churn_prediction,risk_tier,top_churn_factors,recommended_action
Male,1,Yes,No,32,Month-to-month,Electronic check,85.0,2642.05,Yes,Neutral,0.4360036607410421,1,0,82.5640625,0.9999741317711798,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($85.00); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security,Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Female,0,Yes,Yes,71,One year,Credit card (automatic),95.15,6770.85,No,Positive,0.7892465205635553,4,0,95.36408450704226,0.005989126804443792,No,Low,Tagihan bulanan tinggi ($95.15); Fiber optic (segmen churn tinggi),Monitor rutin; ikutkan program loyalty reward
Female,1,No,No,23,Month-to-month,Mailed check,79.35,1835.3,No,Positive,0.885815091056484,1,0,79.79565217391304,3.583510561524015e-05,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($79.35); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,No,17,One year,Bank transfer (automatic),96.65,1588.25,No,Positive,0.9661748096332115,3,0,93.42647058823529,8.607068110284156e-05,No,Low,Tagihan bulanan tinggi ($96.65); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,1,Month-to-month,Electronic check,75.5,75.5,No,Positive,0.5294305552263601,4,1,75.5,0.0031726449254617993,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Tagihan bulanan tinggi ($75.50); Tidak ada Online Security; Pembayaran electronic check,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,Yes,12,Two year,Mailed check,19.7,258.35,No,Neutral,0.617324988068153,0,0,21.52916666666667,0.0002163749969837688,No,Low,Tenure pendek (12 bulan); Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,No,72,Two year,Credit card (automatic),20.5,1502.25,No,Positive,0.7945164868028245,0,0,20.864583333333332,4.763179737520767e-05,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,1,Month-to-month,Mailed check,19.2,19.2,No,Positive,0.6641650383154901,0,1,19.2,8.695281590881008e-05,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,1,Yes,No,72,Two year,Bank transfer (automatic),98.35,6929.4,No,Positive,0.9888616582947857,3,0,96.24166666666666,0.0005488726062241454,No,Low,Tagihan bulanan tinggi ($98.35); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,Yes,60,Month-to-month,Bank transfer (automatic),74.35,4453.3,No,Positive,0.9511322591837098,0,0,74.22166666666666,3.9011221733076625e-05,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($74.35); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,Yes,61,Two year,Credit card (automatic),51.35,3244.4,No,Positive,0.9352217779164398,4,0,53.18688524590164,2.0949709936280518e-05,No,Low,Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,No,6,Month-to-month,Mailed check,45.65,323.45,No,Positive,0.49141126159377274,0,1,53.90833333333333,2.1292750019094552e-05,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (6 bulan); Tidak ada Tech Support; Tidak ada Online Security; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,1,Yes,No,32,Month-to-month,Electronic check,85.3,2661.1,Yes,Negative,0.7095079682926596,1,0,83.159375,0.9999193871386615,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($85.30); Feedback negatif (confidence 71%); Fiber optic (segmen churn tinggi); Tidak ada Tech Support,Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Female,0,No,Yes,31,Month-to-month,Credit card (automatic),86.55,2697.4,Yes,Neutral,0.4890417453803608,1,0,87.01290322580645,0.9954751809415183,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($86.55); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security,Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Male,0,No,No,19,Month-to-month,Credit card (automatic),73.85,1424.5,Yes,Negative,0.617797357915142,1,0,74.97368421052632,0.9999266433260198,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($73.85); Feedback negatif (confidence 62%); Fiber optic (segmen churn tinggi); Tidak ada Tech Support,Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Male,0,Yes,Yes,72,Two year,Bank transfer (automatic),20.3,1401.15,No,Neutral,0.6624166593520513,0,0,19.460416666666667,0.0037181899021422955,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,32,Month-to-month,Electronic check,54.2,1739.6,No,Positive,0.8768277833923435,1,0,54.3625,4.3073674606077054e-05,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tidak ada Tech Support; Tidak ada Online Security; Pembayaran electronic check; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,No,65,Month-to-month,Electronic check,90.65,5931.0,No,Positive,0.9736770328249665,2,0,91.24615384615385,3.2365474734322457e-05,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($90.65); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,Yes,45,Month-to-month,Bank transfer (automatic),50.9,2333.85,No,Positive,0.9120592943774146,3,0,51.86333333333333,8.501184697778323e-05,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tidak ada Tech Support,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,42,One year,Electronic check,25.05,949.85,No,Neutral,0.6495776396428536,0,0,22.61547619047619,0.002919504985357238,No,Low,Pembayaran electronic check; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,8,Month-to-month,Electronic check,74.85,572.45,No,Positive,0.8654937649962552,0,0,71.55625,7.64245168074633e-05,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (8 bulan); Tagihan bulanan tinggi ($74.85); Fiber optic (segmen churn tinggi); Tidak ada Tech Support,Monitor rutin; ikutkan program loyalty reward
Male,0,No,Yes,32,Two year,Mailed check,20.5,696.8,No,Neutral,0.510604573764913,0,0,21.775,0.000304284145979147,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,1,Yes,No,22,Month-to-month,Mailed check,63.55,1381.8,No,Positive,0.8551128412243676,3,0,62.809090909090905,0.0005957144393100341,No,Low,Kontrak bulanan (fleksibel = risiko tinggi),Monitor rutin; ikutkan program loyalty reward
Male,1,Yes,No,57,Month-to-month,Electronic check,44.85,2572.95,Yes,Neutral,0.497132747442314,2,0,45.13947368421052,0.9963833571793305,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tidak ada Tech Support; Tidak ada Online Security; Pembayaran electronic check; Hanya berlangganan sedikit layanan,Tawarkan kontrak tahunan diskon 20-30%; Berikan trial Tech Support gratis
Male,0,No,No,1,Month-to-month,Electronic check,47.95,47.95,No,Positive,0.6231362465075437,1,1,47.95,0.000513368117022402,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Tidak ada Tech Support; Pembayaran electronic check; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,1,No,No,1,Month-to-month,Electronic check,45.1,45.1,Yes,Negative,0.7085136107857921,0,1,45.1,0.9999075569638628,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Feedback negatif (confidence 71%); Tidak ada Tech Support; Tidak ada Online Security,Tawarkan kontrak tahunan diskon 20-30%; Berikan trial Tech Support gratis; PRIORITAS: Outreach personal oleh tim Customer Success
Female,0,Yes,No,1,Month-to-month,Electronic check,45.0,45.0,No,Positive,0.8813156667019753,0,1,45.0,1.0451860489746379e-05,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Tidak ada Tech Support; Tidak ada Online Security; Pembayaran electronic check,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,24,Month-to-month,Electronic check,96.0,2122.45,Yes,Negative,0.47953441202863123,3,0,88.43541666666665,0.9999538276443602,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($96.00); Feedback negatif (confidence 48%); Fiber optic (segmen churn tinggi); Tidak ada Online Security,Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; PRIORITAS: Outreach personal oleh tim Customer Success
Male,0,No,No,1,Month-to-month,Bank transfer (automatic),20.05,20.05,Yes,Negative,0.7775069210306405,0,1,20.05,0.9907866338573189,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Feedback negatif (confidence 78%); Hanya berlangganan sedikit layanan,Tawarkan kontrak tahunan diskon 20-30%; PRIORITAS: Outreach personal oleh tim Customer Success
Male,1,No,No,54,Month-to-month,Electronic check,90.05,4931.8,No,Positive,0.7951673729280596,2,0,91.32962962962964,0.0009409270774606392,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($90.05); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,4,Two year,Credit card (automatic),25.3,116.95,No,Positive,0.7559003244040913,0,1,29.2375,4.798964254534804e-05,No,Low,Tenure pendek (4 bulan); Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,Yes,65,Two year,Bank transfer (automatic),108.65,6937.95,Yes,Positive,0.4915553798898747,5,0,106.7376923076923,0.9993623129081377,Yes,High,Tagihan bulanan tinggi ($108.65); Fiber optic (segmen churn tinggi),Tawarkan loyalty bonus atau pengurangan biaya
Female,0,Yes,No,56,One year,Electronic check,24.3,1261.7,No,Positive,0.7791960433011589,0,0,22.530357142857145,5.5595672911010684e-05,No,Low,Pembayaran electronic check; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,45,Month-to-month,Electronic check,75.95,3273.8,No,Neutral,0.5199686425989605,4,0,72.75111111111111,0.0012282108424614307,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($75.95); Tidak ada Tech Support; Pembayaran electronic check,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,Yes,71,Two year,Credit card (automatic),19.7,1415.85,No,Neutral,0.520941045006585,0,0,19.941549295774646,6.765022602324347e-05,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,No,59,One year,Credit card (automatic),66.4,3958.2,No,Positive,0.9353133890352099,4,0,67.08813559322033,3.2766379126797316e-05,No,Low,Tidak ada Tech Support,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,69,One year,Bank transfer (automatic),35.75,2492.25,No,Neutral,0.6526068447553032,2,0,36.119565217391305,0.00025105097020940235,No,Low,Tidak ada Tech Support; Tidak ada Online Security; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,19,One year,Mailed check,18.8,279.2,No,Neutral,0.5547034084903505,0,0,14.694736842105263,3.006771376194441e-05,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,Yes,55,Two year,Credit card (automatic),19.4,1083.0,No,Positive,0.7436954632629116,0,0,19.69090909090909,0.00023923351013387483,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,38,One year,Mailed check,19.3,755.5,No,Positive,0.8593943434052937,0,0,19.88157894736842,0.0002134591945216281,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,10,Month-to-month,Electronic check,45.55,402.6,Yes,Negative,0.5514342692069191,0,0,40.260000000000005,0.9982908263636051,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (10 bulan); Feedback negatif (confidence 55%); Tidak ada Tech Support; Tidak ada Online Security,Tawarkan kontrak tahunan diskon 20-30%; Berikan trial Tech Support gratis; PRIORITAS: Outreach personal oleh tim Customer Success
Female,1,Yes,No,47,Month-to-month,Credit card (automatic),67.45,3252.0,No,Positive,0.81172533205337,3,0,69.19148936170212,1.6619874904475173e-05,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tidak ada Tech Support,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,No,2,Month-to-month,Electronic check,35.1,68.75,Yes,Negative,0.6957235194338458,1,1,34.375,0.999922056206987,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (2 bulan); Feedback negatif (confidence 70%); Tidak ada Tech Support; Tidak ada Online Security,Tawarkan kontrak tahunan diskon 20-30%; Berikan trial Tech Support gratis; PRIORITAS: Outreach personal oleh tim Customer Success
Male,0,No,No,1,Month-to-month,Credit card (automatic),46.2,46.2,Yes,Negative,0.7724018662788277,0,1,46.2,0.9998601381663139,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Feedback negatif (confidence 77%); Tidak ada Tech Support; Tidak ada Online Security,Tawarkan kontrak tahunan diskon 20-30%; Berikan trial Tech Support gratis; PRIORITAS: Outreach personal oleh tim Customer Success
Female,0,No,No,1,Month-to-month,Electronic check,45.15,45.15,Yes,Negative,0.6847912141734588,0,1,45.15,0.9997059532743025,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Feedback negatif (confidence 68%); Tidak ada Tech Support; Tidak ada Online Security,Tawarkan kontrak tahunan diskon 20-30%; Berikan trial Tech Support gratis; PRIORITAS: Outreach personal oleh tim Customer Success
Male,1,No,No,1,Month-to-month,Electronic check,43.3,43.3,Yes,Negative,0.8627985420731901,3,1,43.3,0.9998973891359606,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Feedback negatif (confidence 86%); Tidak ada Tech Support; Tidak ada Online Security,Tawarkan kontrak tahunan diskon 20-30%; Berikan trial Tech Support gratis; PRIORITAS: Outreach personal oleh tim Customer Success
Male,0,Yes,Yes,46,Two year,Mailed check,20.1,936.85,No,Positive,0.8145934798250213,0,0,20.366304347826087,0.0002063904919835305,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,1,No,No,38,Month-to-month,Credit card (automatic),57.15,2250.65,Yes,Neutral,0.7647432698195418,2,0,59.227631578947374,0.9943381941593097,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tidak ada Tech Support; Hanya berlangganan sedikit layanan,Tawarkan kontrak tahunan diskon 20-30%; Berikan trial Tech Support gratis
Female,0,Yes,No,65,Two year,Credit card (automatic),58.9,3857.1,No,Neutral,0.5754947273807487,3,0,59.339999999999996,0.00067005402418285,No,Low,Tidak ada sinyal risiko dominan,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,No,19,Month-to-month,Electronic check,73.2,1441.1,Yes,Negative,0.5855449995936965,1,0,75.84736842105262,0.9999963234698881,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($73.20); Feedback negatif (confidence 59%); Fiber optic (segmen churn tinggi); Tidak ada Tech Support,Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Male,0,No,No,52,Month-to-month,Electronic check,85.35,4338.6,Yes,Negative,0.49045532680152815,2,0,83.4346153846154,0.9999933099272399,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($85.35); Feedback negatif (confidence 49%); Fiber optic (segmen churn tinggi); Tidak ada Tech Support,Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Male,0,Yes,Yes,71,Two year,Mailed check,19.45,1378.45,No,Neutral,0.4691246511969753,0,0,19.414788732394367,0.001936449626106881,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,1,Month-to-month,Mailed check,45.95,45.95,Yes,Negative,0.7570183116793525,0,1,45.95,0.9998744000813884,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Feedback negatif (confidence 76%); Tidak ada Tech Support; Tidak ada Online Security,Tawarkan kontrak tahunan diskon 20-30%; Berikan trial Tech Support gratis; PRIORITAS: Outreach personal oleh tim Customer Success
Female,1,No,No,52,Month-to-month,Electronic check,50.5,2566.3,No,Positive,0.564735740832535,4,0,49.35192307692308,0.0021965655188984677,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tidak ada Online Security; Pembayaran electronic check,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,No,6,One year,Mailed check,25.1,171.0,No,Neutral,0.5826848286456404,0,1,28.5,0.004017036493238091,No,Low,Tenure pendek (6 bulan); Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,1,Yes,No,26,One year,Mailed check,60.7,1597.4,No,Positive,0.564097896387882,2,0,61.43846153846154,0.0006817802632584387,No,Low,Tidak ada Tech Support; Tidak ada Online Security; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,1,No,No,48,One year,Electronic check,99.0,4744.35,No,Positive,0.9757418194503563,3,0,98.840625,0.00016769118455722568,No,Low,Tagihan bulanan tinggi ($99.00); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security; Pembayaran electronic check,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,Yes,64,One year,Bank transfer (automatic),104.4,6721.6,No,Positive,0.952204575451358,4,0,105.025,0.01225897902595522,No,Low,Tagihan bulanan tinggi ($104.40); Fiber optic (segmen churn tinggi),Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,3,Month-to-month,Electronic check,83.75,247.25,Yes,Negative,0.6859741799417431,2,1,82.41666666666667,0.9997780151753398,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (3 bulan); Tagihan bulanan tinggi ($83.75); Feedback negatif (confidence 69%); Fiber optic (segmen churn tinggi),Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
