gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,predicted_sentiment_label,predicted_sentiment_score,sentiment_confidence,churn_probability_modern,churn_prediction_modern,risk_tier_modern,risk_reason_modern,recommendation_modern
Female,0,Yes,No,68,No,Two year,Credit card (automatic),25.8,1911.5,No,Positive,1,0.7399298489329597,0.0002697040917891635,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,1,Fiber optic,Month-to-month,Electronic check,70.85,70.85,Yes,Negative,-1,0.540538098509132,0.9999763742935287,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, feedback negatif, electronic check","High risk -> retention call prioritas, service recovery, diskon personal, dan follow-up manajer CS"
Male,0,No,No,2,Fiber optic,Month-to-month,Credit card (automatic),69.8,134.7,Yes,Neutral,0,0.4137232767222328,0.9992095672834779,Yes,High,"tenure pendek, kontrak bulanan","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Male,0,No,No,26,DSL,One year,Credit card (automatic),59.45,1507.0,No,Positive,1,0.7481052242205799,0.000150552803475016,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,No,55,DSL,Month-to-month,Bank transfer (automatic),54.55,2978.3,Yes,Neutral,0,0.6838557587399325,0.9955232112505215,Yes,High,kontrak bulanan,"High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Male,0,No,No,14,No,Month-to-month,Electronic check,20.05,299.3,No,Positive,1,0.7919939662519888,4.5455996764499563e-05,No,Low,"kontrak bulanan, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,No,71,DSL,Two year,Electronic check,82.55,5832.65,No,Positive,1,0.8095741016353027,0.0009670322760371039,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,64,DSL,One year,Electronic check,81.25,5567.55,No,Positive,1,0.8827747066929142,0.00047875208022858884,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,7,DSL,Month-to-month,Credit card (automatic),70.75,450.8,Yes,Neutral,0,0.5581473095043453,0.9995281481823043,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Female,0,No,No,57,DSL,Two year,Credit card (automatic),74.3,4166.35,No,Positive,1,0.9238527956151482,0.00015640562124740533,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,No,13,Fiber optic,Month-to-month,Electronic check,94.1,1215.6,Yes,Neutral,0,0.4395969252349083,0.9999792806494114,Yes,High,"monthly charge tinggi, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Female,0,Yes,Yes,3,DSL,Month-to-month,Credit card (automatic),29.7,91.7,Yes,Neutral,0,0.589348508950312,0.993888377104057,Yes,High,"tenure pendek, kontrak bulanan","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Male,1,Yes,No,72,Fiber optic,Two year,Credit card (automatic),109.7,7898.45,No,Positive,1,0.6438030788909663,0.017916338452106342,No,Low,monthly charge tinggi,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,40,Fiber optic,Month-to-month,Credit card (automatic),96.35,3915.4,No,Positive,1,0.8916735187223455,9.779975779896571e-05,No,Low,"monthly charge tinggi, kontrak bulanan, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,No,14,DSL,Month-to-month,Credit card (automatic),66.6,979.5,No,Positive,1,0.7137949829226529,0.00021397944447623345,No,Low,kontrak bulanan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,2,DSL,Month-to-month,Electronic check,44.5,90.05,No,Positive,1,0.7419849164390783,2.0906211906628603e-05,No,Low,"tenure pendek, kontrak bulanan, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,1,No,No,66,Fiber optic,One year,Credit card (automatic),110.9,7432.05,Yes,Neutral,0,0.5615733482789698,0.9995415116906876,Yes,High,monthly charge tinggi,"High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Female,0,Yes,No,38,Fiber optic,Month-to-month,Electronic check,105.0,4026.4,Yes,Neutral,0,0.5345113634671811,0.9998018497055003,Yes,High,"monthly charge tinggi, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Male,0,No,Yes,1,DSL,Month-to-month,Electronic check,25.3,25.3,Yes,Negative,-1,0.8815918315852918,0.9998601086497895,Yes,High,"tenure pendek, kontrak bulanan, feedback negatif, indikasi sentiment sangat kuat, electronic check","High risk -> retention call prioritas, service recovery, diskon personal, dan follow-up manajer CS"
Male,0,No,No,22,DSL,One year,Credit card (automatic),55.15,1193.05,Yes,Negative,-1,0.6211810029771843,0.9999330078406458,Yes,High,feedback negatif,"High risk -> retention call prioritas, service recovery, diskon personal, dan follow-up manajer CS"
Male,0,No,No,1,No,Month-to-month,Mailed check,20.1,20.1,Yes,Negative,-1,0.8892065752126487,0.9996912928494487,Yes,High,"tenure pendek, kontrak bulanan, feedback negatif, indikasi sentiment sangat kuat","High risk -> retention call prioritas, service recovery, diskon personal, dan follow-up manajer CS"
Male,0,No,No,5,Fiber optic,Month-to-month,Mailed check,80.1,398.55,No,Positive,1,0.6047263034823068,0.007556607804324091,No,Low,"tenure pendek, monthly charge tinggi, kontrak bulanan","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,29,DSL,One year,Bank transfer (automatic),69.05,1958.45,No,Positive,1,0.7664484612814262,1.9218320727349818e-05,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,1,Fiber optic,Month-to-month,Mailed check,69.9,69.9,Yes,Neutral,0,0.766764249553964,0.9997013436369098,Yes,High,"tenure pendek, kontrak bulanan","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Female,0,No,No,3,No,Month-to-month,Mailed check,20.4,63.15,No,Positive,1,0.7943357776368843,0.00010044225856322775,No,Low,"tenure pendek, kontrak bulanan","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,71,No,Two year,Credit card (automatic),19.7,1301.1,No,Positive,1,0.7116021253881754,0.000136638095756724,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,Yes,9,DSL,Month-to-month,Electronic check,50.1,484.05,No,Positive,1,0.817144777214188,0.001346029577197327,No,Low,"tenure pendek, kontrak bulanan, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,43,Fiber optic,Month-to-month,Electronic check,101.4,4528.0,Yes,Neutral,0,0.5270537763816983,0.9999352969511455,Yes,High,"monthly charge tinggi, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Female,0,No,No,48,DSL,One year,Credit card (automatic),83.45,3887.85,No,Positive,1,0.776415953398167,0.0002304633960803474,No,Low,monthly charge tinggi,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,26,Fiber optic,Month-to-month,Credit card (automatic),86.65,2208.75,No,Positive,1,0.8329401532656169,6.992562422012574e-05,No,Low,"monthly charge tinggi, kontrak bulanan, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,9,No,Month-to-month,Bank transfer (automatic),20.15,238.15,No,Neutral,0,0.6960400806801205,0.009323445352721001,No,Low,"tenure pendek, kontrak bulanan","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,1,Fiber optic,Month-to-month,Electronic check,80.8,80.8,Yes,Neutral,0,0.49938637462200736,0.9998442433954475,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Female,0,Yes,Yes,46,No,Two year,Credit card (automatic),19.4,958.15,No,Positive,1,0.4707672993695423,0.0019949200879678165,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,2,DSL,Month-to-month,Bank transfer (automatic),62.05,118.3,Yes,Negative,-1,0.5461372205529729,0.9997603184509387,Yes,High,"tenure pendek, kontrak bulanan, feedback negatif","High risk -> retention call prioritas, service recovery, diskon personal, dan follow-up manajer CS"
Male,1,No,No,1,Fiber optic,Month-to-month,Electronic check,76.45,76.45,Yes,Neutral,0,0.45897595243708816,0.9999447749266337,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Male,0,Yes,Yes,64,DSL,Two year,Bank transfer (automatic),60.05,3845.45,No,Positive,1,0.8434457443730429,6.411674702384896e-05,No,Low,indikasi sentiment sangat kuat,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,1,No,No,12,Fiber optic,Month-to-month,Electronic check,91.3,1094.5,Yes,Neutral,0,0.5870832706450002,0.9999926798901603,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Male,1,Yes,No,6,Fiber optic,Month-to-month,Electronic check,95.75,573.75,Yes,Neutral,0,0.463157911848408,0.9968219856548505,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Female,0,Yes,No,59,No,One year,Mailed check,20.35,1267.0,No,Positive,1,0.8477650651935129,0.0003228422937900107,No,Low,indikasi sentiment sangat kuat,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,7,Fiber optic,One year,Mailed check,94.05,633.45,No,Positive,1,0.8032543290125397,0.003704737619567626,No,Low,"tenure pendek, monthly charge tinggi, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,1,Yes,No,72,DSL,Two year,Credit card (automatic),84.1,6129.65,No,Positive,1,0.8769369345967828,4.984631509022732e-05,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,1,No,No,16,Fiber optic,Month-to-month,Electronic check,78.75,1218.25,No,Positive,1,0.9281392593108384,5.158267536500732e-05,No,Low,"monthly charge tinggi, kontrak bulanan, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,No,25,DSL,Month-to-month,Credit card (automatic),55.55,1405.3,No,Positive,1,0.5925075892986438,0.006146366561609417,No,Low,kontrak bulanan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,No,34,DSL,Month-to-month,Electronic check,62.65,2274.9,Yes,Neutral,0,0.5377476420314826,0.988553431692702,Yes,High,"kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Female,0,No,No,1,Fiber optic,Month-to-month,Electronic check,74.5,74.5,Yes,Neutral,0,0.5550453647398306,0.9998262108382423,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Female,0,Yes,Yes,10,Fiber optic,Month-to-month,Credit card (automatic),102.1,1068.85,Yes,Neutral,0,0.5064991566992598,0.9998847706262113,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Male,0,Yes,No,24,No,One year,Mailed check,20.1,533.9,No,Neutral,0,0.6304830222958038,0.0006085642339968634,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,10,DSL,One year,Electronic check,70.3,676.15,No,Positive,1,0.8493475962150943,7.065428485514283e-05,No,Low,"tenure pendek, monthly charge tinggi, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,No,69,DSL,One year,Credit card (automatic),53.65,3804.4,No,Positive,1,0.6691111516760323,0.011992137935802847,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,57,No,Two year,Mailed check,20.75,1118.8,No,Neutral,0,0.5078594773008532,0.0001003800425685597,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,50,Fiber optic,One year,Bank transfer (automatic),103.4,5236.4,No,Positive,1,0.8256487642776791,0.0010639663638392382,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,28,DSL,One year,Mailed check,50.8,1386.8,No,Positive,1,0.7273570399045387,0.00019813739756306396,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,16,DSL,Month-to-month,Electronic check,50.15,762.25,Yes,Positive,1,0.48675783242068954,0.9762914346089816,Yes,High,"kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Male,0,No,No,25,DSL,Month-to-month,Mailed check,79.0,1902.0,No,Positive,1,0.5598011050853177,0.0007739157963865777,No,Low,"monthly charge tinggi, kontrak bulanan","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,1,Yes,No,3,Fiber optic,Month-to-month,Bank transfer (automatic),74.6,239.05,No,Positive,1,0.7985745777350431,0.0007068475632632146,No,Low,"tenure pendek, monthly charge tinggi, kontrak bulanan","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,No,61,Fiber optic,One year,Bank transfer (automatic),96.5,5673.7,No,Positive,1,0.8310866867996736,0.0008366194122344837,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,2,No,Month-to-month,Mailed check,20.1,39.8,No,Positive,1,0.6002209265152504,0.00010083611007942139,No,Low,"tenure pendek, kontrak bulanan","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,51,No,One year,Mailed check,19.4,997.75,No,Positive,1,0.8174903250293101,5.1984250052076446e-05,No,Low,indikasi sentiment sangat kuat,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,71,DSL,Two year,Credit card (automatic),77.55,5574.35,No,Positive,1,0.9509373695292672,0.00023072204068483678,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,20,No,Month-to-month,Mailed check,20.05,406.05,No,Positive,1,0.6479562402498533,0.0006774909255448086,No,Low,kontrak bulanan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,6,No,Month-to-month,Credit card (automatic),19.85,138.85,No,Neutral,0,0.5521523185854572,0.0046629112878754245,No,Low,"tenure pendek, kontrak bulanan","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,6,No,Month-to-month,Mailed check,20.2,123.65,No,Neutral,0,0.6279654033083051,0.0012480487664702894,No,Low,"tenure pendek, kontrak bulanan","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,29,DSL,Month-to-month,Mailed check,67.45,1801.1,No,Positive,1,0.7416128916560497,0.00013456665106803846,No,Low,kontrak bulanan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,36,No,Two year,Credit card (automatic),18.55,689.0,No,Positive,1,0.8895253685726386,0.0001521499935762197,No,Low,indikasi sentiment sangat kuat,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,28,DSL,Month-to-month,Mailed check,29.75,790.7,No,Positive,1,0.5877441702427575,0.0013740912472503283,No,Low,kontrak bulanan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,No,7,Fiber optic,Month-to-month,Electronic check,86.5,582.5,Yes,Neutral,0,0.4892053738234999,0.9999943215681885,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Female,0,No,No,63,No,Two year,Mailed check,24.2,1618.2,No,Positive,1,0.4723872014149654,0.007485445938496184,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
